idstate,year,txrate,name,aland,ycoord,xcoord,land,state,price,pop,pop16,cpi,ndi,sales,pimin,comp,ppp,spp,mppp,ipc,ncom,lnprice,lnsales,lncomp,lnndi,lntxrate,lnland,lnpop,lnpop16,lncpi,lnminp,lnsales_lag,lnprice_lag,lnndi_lag,lncomp_lag,lntxrate_lag,lnland_lag,lnpop_lag,lnpop16_lag,lncpi_lag
SD,64,.059999999,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,28.5,700,467.79999,31,1785.931,99.400002,26.200001,752,.91935492,148.7388,.84516132,57.61068,24.25806,-.084083103,5.002192,3.1887491,4.0537081,-2.813411,11.236,6.5510802,6.1480408,3.4339869,-.16822781,5.0702491,-.1400888,4.0639029,3.1706741,-2.9957321,11.236,6.5610309,6.1542211,3.421
SD,65,.059999999,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,28.299999,686,460.89999,31.5,2051.8784,98.699997,26.1,779,.89841259,146.9043,.82857138,65.139,24.73016,-.1071258,4.9897809,3.208024,4.1765242,-2.813411,11.236,6.5308781,6.1331811,3.4499879,-.18805221,5.002192,-.084083103,4.0537081,3.1887491,-2.813411,11.236,6.5510802,6.1480408,3.4339869
SD,66,.079999998,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,30.5,680,459,32.400002,2241.1294,98.800003,26.5,835,.94135797,146.37041,.81790119,69.170647,25.771601,-.060431801,4.9861398,3.2492731,4.236577,-2.5257289,11.236,6.5220928,6.1290498,3.478158,-.2010137,4.9897809,-.1071258,4.1765242,3.208024,-2.813411,11.236,6.5308781,6.1331811,3.4499879
SD,67,.079999998,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,31.299999,668,455.10001,33.400002,2310.8533,99.599998,27.4,884,.93712568,146.1938,.82035917,69.187218,26.46706,-.064937897,4.9849329,3.2759011,4.2368159,-2.5257289,11.236,6.5042882,6.1205168,3.5085559,-.1980129,4.9861398,-.060431801,4.236577,3.2492731,-2.5257289,11.236,6.5220928,6.1290498,3.478158
SD,68,.079999998,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,32.700001,665,459,34.799999,2460.262,100.4,32.299999,963,.93965518,145.4597,.92816091,70.697182,27.672409,-.062242199,4.9798989,3.320436,4.2584062,-2.5257289,11.236,6.4997869,6.1290498,3.5496171,-.074550197,4.9849329,-.064937897,4.2368159,3.2759011,-2.5257289,11.236,6.5042882,6.1205168,3.5085559
SD,69,.079999998,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,32.400002,659,453.10001,36.700001,2609.6707,102.5,32.299999,1051,.88283378,149.0786,.88010901,71.108192,28.6376,-.1246183,5.0044742,3.3547211,4.2642031,-2.5257289,11.236,6.4907241,6.1161132,3.602777,-.1277096,4.9798989,-.062242199,4.2584062,3.320436,-2.5257289,11.236,6.4997869,6.1290498,3.5496171
SD,70,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,38.5,666,470.70001,38.799999,2819.8386,92.699997,33.900002,1150,.99226809,131.16251,.87371141,72.676247,29.639179,-.007762,4.8764372,3.389097,4.286015,-2.1202641,11.236,6.5012898,6.1542211,3.6584201,-.13500521,5.0044742,-.1246183,4.2642031,3.3547211,-2.5257289,11.236,6.4907241,6.1161132,3.602777
SD,71,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,38.5,671,481.39999,40.5,3083.7939,96.699997,34.400002,1255,.95061731,134.7854,.84938282,76.143059,30.98765,-.050643701,4.9036841,3.433589,4.3326139,-2.1202641,11.236,6.508769,6.1766992,3.7013021,-.16324539,4.8764372,-.007762,4.286015,3.389097,-2.1202641,11.236,6.5012898,6.1542211,3.6584201
SD,72,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,39.099998,677,491.10001,41.799999,3536.0042,103,34.400002,1372,.93540668,141.9894,.82296658,84.593399,32.822971,-.066773899,4.9557519,3.491128,4.4378562,-2.1202641,11.236,6.5176711,6.1966481,3.7328961,-.1948397,4.9036841,-.050643701,4.3326139,3.433589,-2.1202641,11.236,6.508769,6.1766992,3.7013021
SD,73,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,39.599998,679,497,44.400002,4566.9233,103.5,34.400002,1556,.89189178,141.4014,.77477479,102.8586,35.04504,-.1144104,4.9516029,3.5566339,4.6333561,-2.1202641,11.236,6.5206208,6.20859,3.7932401,-.25518289,4.9557519,-.066773899,4.4378562,3.491128,-2.1202641,11.236,6.5176711,6.1966481,3.7328961
SD,74,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,40.400002,680,502.79999,49.299999,4404.5659,108.4,35.799999,1777,.81947267,146.603,.72616631,89.34211,36.044621,-.19909421,4.9877291,3.584758,4.4924731,-2.1202641,11.236,6.5220928,6.220192,3.8979239,-.31997621,4.9516029,-.1144104,4.6333561,3.5566339,-2.1202641,11.236,6.5206208,6.20859,3.7932401
SD,75,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,42.799999,682,507.70001,53.799999,4611.7461,113.5,38.599998,1941,.79553902,152.466,.71747208,85.720192,36.078072,-.2287354,5.0269418,3.585685,4.451088,-2.1202641,11.236,6.5250301,6.2298908,3.9852729,-.33202121,4.9877291,-.19909421,4.4924731,3.584758,-2.1202641,11.236,6.5220928,6.220192,3.8979239
SD,76,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,45,687,516.5,56.900002,4516.1245,116.7,42.599998,2190,.79086113,155.2234,.74868178,79.369499,38.488571,-.23463289,5.0448661,3.650362,4.374114,-2.1202641,11.236,6.5323339,6.2470751,4.041296,-.2894412,5.0269418,-.2287354,4.451088,3.585685,-2.1202641,11.236,6.5250301,6.2298908,3.9852729
SD,77,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,46.400002,690,521.40002,60.599998,5246.2349,115.6,43.400002,2416,.76567662,152.98039,.71617168,86.571533,39.867989,-.2669954,5.0303102,3.6855741,4.4609709,-2.1202641,11.236,6.5366921,6.2565169,4.1042948,-.33383539,5.0448661,-.23463289,4.374114,3.650362,-2.1202641,11.236,6.5323339,6.2470751,4.041296
SD,78,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,53.200001,690,524.29999,65.199997,5945.4673,116.9,49.799999,2766,.81595099,153.84509,.76380372,91.188164,42.423309,-.203401,5.0359459,3.7476981,4.5129251,-2.1202641,11.236,6.5366921,6.262064,4.1774588,-.26944441,5.0303102,-.2669954,4.4609709,3.6855741,-2.1202641,11.236,6.5366921,6.2565169,4.1042948
SD,79,.12,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,54.099998,689,524.29999,72.599998,6671.5928,117.4,51.700001,3076,.74517912,154.27921,.71212119,91.895218,42.369148,-.29413071,5.038764,3.7464199,4.520649,-2.1202641,11.236,6.5352411,6.262064,4.284965,-.3395071,5.0359459,-.203401,4.5129251,3.7476981,-2.1202641,11.236,6.5366921,6.262064,4.1774588
SD,80,.14,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,58.799999,691,523.29999,82.400002,6793.1118,114.7,55.299999,3318,.71359217,151.4575,.67111647,82.440666,40.266991,-.33744359,5.0203052,3.6955321,4.4120789,-1.966113,11.236,6.5381398,6.2601552,4.4115849,-.39881259,5.038764,-.29413071,4.520649,3.7464199,-2.1202641,11.236,6.5352411,6.262064,4.284965
SD,81,.14,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,62.299999,686,518.40002,90.900002,7773.2324,115.7,55.900002,3569,.68536848,153.10609,.6149615,85.514107,39.26292,-.37779859,5.0311308,3.6702809,4.4486809,-1.966113,11.236,6.5308781,6.2507472,4.5097599,-.48619559,5.0203052,-.33744359,4.4120789,3.6955321,-1.966113,11.236,6.5381398,6.2601552,4.4115849
SD,82,.15000001,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,68,691,521.40002,96.5,8012.2861,113,64.300003,3711,.70466322,149.75639,.66632128,83.02887,38.455959,-.35003531,5.0090098,3.649514,4.419188,-1.89712,11.236,6.5381398,6.2565169,4.5695429,-.4059833,5.0311308,-.37779859,4.4486809,3.6702809,-1.966113,11.236,6.5308781,6.2507472,4.5097599
SD,83,.15000001,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,78.800003,700,525.29999,99.599998,8478.4414,109.8,71,3934,.7911647,146.31641,.71285141,85.124924,39.49799,-.2342491,4.9857712,3.67625,4.4441199,-1.89712,11.236,6.5510802,6.2639689,4.601162,-.33848229,5.0090098,-.35003531,4.419188,3.649514,-1.89712,11.236,6.5381398,6.2565169,4.5695429
SD,84,.15000001,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,89.800003,706,530.09998,103.9,9333.0586,105.7,81.699997,4269,.86429262,140.7738,.78633302,89.827316,41.087589,-.14584389,4.947155,3.7157061,4.497889,-1.89712,11.236,6.5596151,6.273066,4.6434288,-.240375,4.9857712,-.2342491,4.4441199,3.67625,-1.89712,11.236,6.5510802,6.2639689,4.601162
SD,85,.15000001,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,92.300003,708,532.09998,107.6,9821.127,104.4,87.400002,4464,.85780668,138.9122,.81226772,91.274406,41.486992,-.1533764,4.9338422,3.7253799,4.5138712,-1.89712,11.236,6.5624442,6.2768321,4.678421,-.20792539,4.947155,-.14584389,4.497889,3.7157061,-1.89712,11.236,6.5596151,6.273066,4.6434288
SD,86,.23,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,108.5,708,534,109.6,10482.509,97,97.800003,4664,.98996347,128.6067,.89233577,95.643333,42.554741,-.0100872,4.8567591,3.7507911,4.560626,-1.469676,11.236,6.5624442,6.280396,4.6968369,-.1139127,4.9338422,-.1533764,4.5138712,3.7253799,-1.89712,11.236,6.5624442,6.2768321,4.678421
SD,87,.23,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,113.7,709,535,113.6,10974.562,95.800003,102.7,4948,1.00088,126.9574,.90404928,96.607063,43.556339,.00087990001,4.843852,3.774055,4.570652,-1.469676,11.236,6.5638561,6.2822671,4.7326841,-.1008714,4.8567591,-.0100872,4.560626,3.7507911,-1.469676,11.236,6.5624442,6.280396,4.6968369
SD,88,.23,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,124.7,713,538,118.3,11369,91.900002,112.9,5303,1.0541,121.7931,.95435327,96.103127,44.82671,.052687,4.8023238,3.802804,4.5654221,-1.469676,11.236,6.5694809,6.287858,4.7732239,-.046721298,4.843852,.00087990001,4.570652,3.774055,-1.469676,11.236,6.5638561,6.2822671,4.7326841
SD,89,.23,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,130.10001,715,539,124,12335,87.400002,118.6,5636,1.049194,115.9388,.95645159,99.475807,45.451611,.048021901,4.7530618,3.816648,4.599915,-1.469676,11.236,6.5722818,6.2897158,4.820282,-.044525102,4.8023238,.052687,4.5654221,3.802804,-1.469676,11.236,6.5694809,6.287858,4.7732239
SD,90,.23,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,138.89999,714,538.20001,130.7,14308,88.300003,129.5,6170,1.062739,117.1427,.99081868,109.4721,47.207352,.0608497,4.7633929,3.8545499,4.6956701,-1.469676,11.236,6.5708828,6.2882299,4.8729048,-.0092236996,4.7530618,.048021901,4.599915,3.816648,-1.469676,11.236,6.5722818,6.2897158,4.820282
SD,91,.23,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,150.3,721.20001,544.5,136.2,14831,91.800003,127,6642,1.103524,121.5908,.93245232,108.8913,48.766521,.098508999,4.8006611,3.887044,4.690351,-1.469676,11.236,6.5809159,6.2998681,4.914124,-.069937304,4.7633929,.0608497,4.6956701,3.8545499,-1.469676,11.236,6.5708828,6.2882299,4.8729048
SD,92,.23,South Dakota,196300000000,44.446796,-100.23818,75810.906,42,160,729.40002,549.70001,140.3,15082,93,155.10001,7205,1.140413,123.4022,1.1054879,107.4982,51.35424,.1313908,4.8154492,3.9387469,4.677474,-1.469676,11.236,6.5922222,6.3093729,4.9437828,.1002871,4.8006611,.098508999,4.690351,3.887044,-1.469676,11.236,6.5809159,6.2998681,4.914124
TN,63,.07,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,26.1,3742,2548,30.6,1676.959,110.3,24.1,4982,.85294122,161.98689,.78758168,54.802582,162.8105,-.1590647,5.0875149,5.092587,4.003737,-2.65926,10.62704,8.227375,7.8430638,3.421,-.2387882,,,,,,,,,
TN,64,.07,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,29,3805,2598.8999,31,1797.1898,105.5,25,5422,.93548387,154.46049,.80645162,57.973869,174.9032,-.066691399,5.039938,5.1642332,4.0599918,-2.65926,10.62704,8.244071,7.862844,3.4339869,-.2151114,5.0875149,-.1590647,4.003737,5.092587,-2.65926,10.62704,8.227375,7.8430638,3.421
TN,65,.07,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,28.9,3850,2639.2,31.5,1940.4214,108.1,24.5,5918,.91746032,157.6936,.77777779,61.600681,187.873,-.0861459,5.0606542,5.2357659,4.1206732,-2.65926,10.62704,8.2558289,7.878231,3.4499879,-.2513144,5.039938,-.066691399,4.0599918,5.1642332,-2.65926,10.62704,8.244071,7.862844,3.4339869
TN,66,.07,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,29.5,3878,2674.7,32.400002,2107.699,109.9,24.700001,6705,.91049379,159.3421,.76234567,65.052437,206.9444,-.093768202,5.071053,5.3324499,4.1751938,-2.65926,10.62704,8.2630749,7.891593,3.478158,-.27135521,5.0606542,-.0861459,4.1206732,5.2357659,-2.65926,10.62704,8.2558289,7.878231,3.4499879
TN,67,.079999998,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,29.6,3936,2730.3999,33.400002,2239.4302,111.5,25,7178,.88622749,160.7325,.74850303,67.048813,214.9102,-.1207816,5.079741,5.3702202,4.205421,-2.5257289,10.62704,8.2779207,7.9122028,3.5085559,-.28968009,5.071053,-.093768202,4.1751938,5.3324499,-2.65926,10.62704,8.2630749,7.891593,3.478158
TN,68,.079999998,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,32.599998,3952,2763.8999,34.799999,2448.5273,109.2,26.299999,8016,.93678159,156.1411,.75574708,70.359993,230.3448,-.065305099,5.0507598,5.4395781,4.2536249,-2.5257289,10.62704,8.2819767,7.9243979,3.5496171,-.2800484,5.079741,-.1207816,4.205421,5.3702202,-2.5257289,10.62704,8.2779207,7.9122028,3.5085559
TN,69,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,32.799999,3985,2808.1001,36.700001,2626.26,107.3,27,8811,.89373291,152.2704,.73569483,71.560219,240.0817,-.1123483,5.0256581,5.480979,4.2705388,-2.040221,10.62704,8.2902927,7.9402628,3.602777,-.3069399,5.0507598,-.065305099,4.2536249,5.4395781,-2.5257289,10.62704,8.2819767,7.9243979,3.5496171
TN,70,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,39.900002,3924,2788.8999,38.799999,2825.9478,99.800003,28.299999,9439,1.0283509,140.4192,.72938138,72.83371,243.27319,.027956201,4.944633,5.494185,4.2881789,-2.040221,10.62704,8.2748671,7.933403,3.6584201,-.3155584,5.0256581,-.1123483,4.2705388,5.480979,-2.040221,10.62704,8.2902927,7.9402628,3.602777
TN,71,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,41.599998,3991,2859,40.5,3058.0454,106.3,30.1,10339,1.02716,148.3887,.7432099,75.507294,255.284,.026798099,4.999835,5.542377,4.3242288,-2.040221,10.62704,8.2917967,7.9582272,3.7013021,-.2967768,4.944633,.027956201,4.2881789,5.494185,-2.040221,10.62704,8.2748671,7.933403,3.6584201
TN,72,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,41.599998,4054,2923.3,41.799999,3350.7815,111.5,29.9,11701,.9952153,154.627,.71531099,80.162239,279.92819,-.0047962,5.0410161,5.6345329,4.3840532,-2.040221,10.62704,8.3074589,7.9804678,3.7328961,-.33503789,4.999835,.026798099,4.3242288,5.542377,-2.040221,10.62704,8.2917967,7.9582272,3.7013021
TN,73,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,40.799999,4089,2972.2,44.400002,3753.2935,109.7,30.1,13271,.91891879,150.9196,.67792791,84.53363,298.89639,-.084557503,5.016747,5.7000971,4.43715,-2.040221,10.62704,8.3160553,7.9970579,3.7932401,-.38871431,5.0410161,-.0047962,4.3840532,5.6345329,-2.040221,10.62704,8.3074589,7.9804678,3.7328961
TN,74,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,42.5,4137,3030.7,49.299999,4088.8943,114.8,31.299999,14769,.86206901,156.7056,.63488841,82.939034,299.57401,-.14842001,5.054369,5.7023621,4.4181061,-2.040221,10.62704,8.3277264,8.0165491,3.8979239,-.45430601,5.016747,-.084557503,4.43715,5.7000971,-2.040221,10.62704,8.3160553,7.9970579,3.7932401
TN,75,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,45.299999,4180,3085.3999,53.799999,4397.3125,117.4,33.299999,15606,.84200752,159.0497,.61895913,81.734444,290.07431,-.1719664,5.0692172,5.6701369,4.4034748,-2.040221,10.62704,8.3380661,8.0344362,3.9852729,-.479716,5.054369,-.14842001,4.4181061,5.7023621,-2.040221,10.62704,8.3277264,8.0165491,3.8979239
TN,76,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,48.299999,4233,3147.8,56.900002,4805.0518,121.7,36,17547,.84885758,163.6559,.63268888,84.447304,308.38309,-.1638639,5.0977659,5.7313428,4.4361281,-2.040221,10.62704,8.350666,8.0544586,4.041296,-.4577764,5.0692172,-.1719664,4.4034748,5.6701369,-2.040221,10.62704,8.3380661,8.0344362,3.9852729
TN,77,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,49.599998,4289,3212.1001,60.599998,5222.2007,124.6,36.900002,19863,.81848192,166.37379,.60891092,86.174927,327.77231,-.200304,5.1142368,5.7923188,4.4563789,-2.040221,10.62704,8.3638086,8.0746803,4.1042948,-.49608329,5.0977659,-.1638639,4.4361281,5.7313428,-2.040221,10.62704,8.350666,8.0544586,4.041296
TN,78,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,54.799999,4333,3261.1001,65.199997,5800.3545,127.3,41.400002,22835,.84049082,169.14259,.63496941,88.962486,350.2301,-.1737693,5.1307421,5.8585901,4.488215,-2.040221,10.62704,8.3740158,8.0898199,4.1774588,-.45417851,5.1142368,-.200304,4.4563789,5.7923188,-2.040221,10.62704,8.3638086,8.0746803,4.1042948
TN,79,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,57.299999,4380,3317.7,72.599998,6399.4175,127.2,43.400002,25475,.78925622,167.92841,.5977962,88.146248,350.89529,-.2366643,5.123538,5.8604879,4.4789972,-2.040221,10.62704,8.3848038,8.1070271,4.284965,-.51450539,5.1307421,-.1737693,4.488215,5.8585901,-2.040221,10.62704,8.3740158,8.0898199,4.1774588
TN,80,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,60.299999,4591,3476,82.400002,6868.8408,130.39999,46.299999,27608,.73179609,172.2285,.56189322,83.359718,335.04849,-.31225339,5.1488218,5.8142748,4.4231648,-2.040221,10.62704,8.4318533,8.1536379,4.4115849,-.57644361,5.123538,-.2366643,4.4789972,5.8604879,-2.040221,10.62704,8.3848038,8.1070271,4.284965
TN,81,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,63.700001,4612,3503.8999,90.900002,7577.6797,129.10001,49.400002,30323,.70077008,169.9276,.54345429,83.362808,333.5864,-.35557541,5.1353722,5.8099022,4.423202,-2.040221,10.62704,8.4364166,8.1616316,4.5097599,-.60980958,5.1488218,-.31225339,4.4231648,5.8142748,-2.040221,10.62704,8.4318533,8.1536379,4.4115849
TN,82,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,68.300003,4651,3545.1001,96.5,8047.103,131.39999,56.299999,31568,.70777208,172.3904,.58341968,83.389671,327.12949,-.34563309,5.1497622,5.7903562,4.4235239,-2.040221,10.62704,8.4448376,8.1733217,4.5695429,-.53884852,5.1353722,-.35557541,4.423202,5.8099022,-2.040221,10.62704,8.4364166,8.1616316,4.5097599
TN,83,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,79.099998,4685,3582.6001,99.599998,8501.8896,129,66.400002,33807,.7941767,168.6945,.66666669,85.360336,339.4277,-.2304493,5.128089,5.827261,4.4468818,-2.040221,10.62704,8.4521208,8.1838446,4.601162,-.4054651,5.1497622,-.34563309,4.4235239,5.7903562,-2.040221,10.62704,8.4448376,8.1733217,4.5695429
TN,84,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,88.300003,4717,3621.8999,103.9,9367.5518,125.1,75.400002,37412,.84985572,162.92461,.72569782,90.159302,360.077,-.1626887,5.093287,5.8863182,4.5015779,-2.040221,10.62704,8.4589281,8.1947536,4.6434288,-.32062161,5.128089,-.2304493,4.4468818,5.827261,-2.040221,10.62704,8.4521208,8.1838446,4.601162
TN,85,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,92.5,4766,3668.8999,107.6,9810.8369,128.7,79.300003,40268,.85966551,167.1848,.7369889,91.17878,374.23792,-.15121201,5.1191001,5.9248919,4.5128222,-2.040221,10.62704,8.4692631,8.2076473,4.678421,-.30518249,5.093287,-.1626887,4.5015779,5.8863182,-2.040221,10.62704,8.4589281,8.1947536,4.6434288
TN,86,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,98.800003,4800,3709.3,109.6,10592.86,129,85.400002,43303,.90145987,166.93179,.7791971,96.650177,395.1004,-.1037397,5.1175852,5.9791398,4.5710979,-2.040221,10.62704,8.4763708,8.2185984,4.6968369,-.2494913,5.1191001,-.15121201,4.5128222,5.9248919,-2.040221,10.62704,8.4692631,8.2076473,4.678421
TN,87,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,103.5,4855,3763,113.6,11367.565,130.60001,90.5,47089,.91109163,168.4993,.79665488,100.0666,414.51581,-.093111902,5.1269321,6.0271111,4.6058359,-2.040221,10.62704,8.4877644,8.2329721,4.7326841,-.22733361,5.1175852,-.1037397,4.5710979,5.9791398,-2.040221,10.62704,8.4763708,8.2185984,4.6968369
TN,88,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,112.1,4895,3798,118.3,12228,125.3,94.400002,50639,.94759083,161.4912,.79797119,103.3643,428.05579,-.053832501,5.0844512,6.0592542,4.6382599,-2.040221,10.62704,8.4959698,8.2422295,4.7732239,-.22568271,5.1269321,-.093111902,4.6058359,6.0271111,-2.040221,10.62704,8.4877644,8.2329721,4.7326841
TN,89,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,121.5,4940,3832,124,12854,124.7,103.8,53732,.97983873,160.7563,.83709681,103.6613,433.3226,-.0203673,5.0798888,6.0714822,4.641129,-2.040221,10.62704,8.5051203,8.2511435,4.820282,-.1778156,5.0844512,-.053832501,4.6382599,6.0592542,-2.040221,10.62704,8.4959698,8.2422295,4.7732239
TN,90,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,135,4963.3999,3850.2,130.7,13857,121.8,115.6,56862,1.0329,157.01579,.88446832,106.0214,435.0574,.032370102,5.0563459,6.0754781,4.663641,-2.040221,10.62704,8.5098467,8.2558804,4.8729048,-.1227687,5.0798888,-.0203673,4.641129,6.0714822,-2.040221,10.62704,8.5051203,8.2511435,4.820282
TN,91,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,137.39999,5040.7998,3912,136.2,14328,120.6,120.5,59497,1.008811,155.3989,.88472837,105.1982,436.83551,.0087719001,5.0459952,6.0795569,4.6558471,-2.040221,10.62704,8.5253201,8.2718039,4.914124,-.1224746,5.0563459,.032370102,4.663641,6.0754781,-2.040221,10.62704,8.5098467,8.2558804,4.8729048
TN,92,.13,Tennessee,106800000000,35.858562,-86.349358,41234.883,43,163.89999,5113,3967.7,140.3,15820,121,135.8,64614,1.168211,155.9274,.96792579,112.7584,460.54169,.1554734,5.0493898,6.1324029,4.7252469,-2.040221,10.62704,8.5395412,8.2859421,4.9437828,-.032599799,5.0459952,.0087719001,4.6558471,6.0795569,-2.040221,10.62704,8.5253201,8.2718039,4.914124
